iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
187,0,0.034716,0.956502,0.060329,0.001385,1.018171,8.260852,15.602227,29.935123,0.253402,0.526264,0.021608,4.736410,5.236996
188,0,0.019810,0.716456,0.078856,0.001719,0.781764,8.194127,15.829942,30.832075,0.264034,0.379223,0.016909,5.699488,6.225738
189,0,0.023233,1.048235,0.099783,0.001261,1.149279,6.365733,15.955849,29.452476,0.266139,0.680977,0.034896,5.665635,6.601553
190,0,0.072184,0.984893,0.072991,0.001501,1.059385,7.314451,15.588476,30.474163,0.291353,0.657997,0.031169,6.111334,6.929083
191,0,0.018490,0.508465,0.053909,0.001124,0.563415,9.358882,15.607838,30.193995,0.165367,0.179595,0.014572,4.454614,4.805054
192,0,0.023497,0.477820,0.043231,0.001101,0.521998,8.854675,15.630871,30.134226,0.332460,0.165267,0.014342,4.731822,5.227223
193,0,0.018971,0.552516,0.068603,0.001076,0.598604,9.352616,15.699953,30.383711,0.169025,0.199722,0.039635,4.493257,4.894713
194,0,0.025684,0.852517,0.121002,0.001518,0.974867,7.071130,15.609048,29.717820,0.299654,0.498960,0.074481,5.690051,6.004885
195,0,0.020601,1.062915,0.135871,0.002303,1.195698,6.653897,16.478529,30.931710,0.359113,0.653489,0.062341,6.210336,7.276975
196,0,0.026266,1.008220,0.119228,0.002691,1.120413,5.555816,15.417373,29.603689,0.354992,0.471715,0.077106,7.078961,7.557989
197,0,0.021897,1.038420,0.136510,0.002954,1.177884,5.433288,15.691959,29.899935,0.304912,0.783318,0.083271,7.213405,8.258423
198,0,0.025044,0.583516,0.046785,0.001207,0.628339,7.318087,15.682228,30.589098,0.193587,0.183452,0.018735,6.715307,7.091416
199,0,0.024087,1.240389,0.094615,0.029491,1.317728,6.601579,15.636492,30.056008,0.345323,0.573622,0.102309,6.204971,6.698719
200,0,0.025819,0.789422,0.072271,0.001226,0.862914,6.525064,15.691282,30.376135,0.285004,0.434591,0.027874,6.948233,7.248221
201,0,0.034722,0.615344,0.045787,0.001163,0.662244,9.114128,14.820657,29.438696,0.256193,0.186681,0.013106,4.534287,4.967168
202,0,0.041697,0.735123,0.048482,0.001144,0.784573,8.614594,16.522092,30.912992,0.389229,0.413371,0.018970,4.441621,4.886187
203,0,0.022820,0.897532,0.067947,0.001269,0.966748,7.526486,15.534148,29.330513,0.267829,0.572777,0.032468,4.995001,5.779344
204,0,0.022181,0.471805,0.051872,0.001022,0.509588,8.426450,15.640203,30.400099,0.269637,0.108510,0.018265,5.504679,5.870509
205,0,0.022790,0.938883,0.146393,0.001378,1.086628,7.400916,15.630608,29.719328,0.388409,0.797910,0.098395,5.099817,6.133614
206,0,0.021326,1.186439,0.119991,0.001723,1.279400,7.751464,15.752658,29.635711,0.330126,0.945311,0.067041,4.466999,5.590851
207,0,0.027054,1.039554,0.104880,0.002224,1.146658,5.522735,16.455337,30.335637,0.425287,0.740079,0.060789,6.697133,7.157856
208,0,0.023201,0.740076,0.086641,0.002014,0.828230,6.093142,16.599839,30.471056,0.337294,0.342001,0.049032,6.548226,6.905952
209,0,0.025175,0.816380,0.103970,0.001743,0.921472,8.968626,15.820615,30.844742,0.302621,0.321900,0.062163,4.776001,5.172826
210,0,0.024139,0.785944,0.058481,0.001284,0.845663,4.282866,15.586840,29.702306,0.280402,0.346762,0.073476,8.643847,8.931156
211,0,0.038518,0.769298,0.073865,0.001303,0.844332,7.997261,15.676589,29.831758,0.294883,0.358249,0.029997,4.949741,5.243166
212,0,0.023444,0.695274,0.070614,0.001462,0.767350,7.846845,15.659946,30.501654,0.270584,0.294329,0.039290,5.903985,6.177136
213,0,0.024535,0.989726,0.073271,0.001218,1.064149,7.716973,15.545288,30.169283,0.323842,0.714268,0.035861,5.342771,5.907547
214,0,0.018914,1.297122,0.094657,0.001758,1.393537,7.497985,15.691512,29.655288,0.300362,1.059117,0.046604,4.441340,5.769651
215,0,0.021614,0.901429,0.113915,0.001326,1.016670,5.794115,15.510395,30.101123,0.241476,0.466102,0.075823,7.490025,7.740360
216,0,0.024039,0.719716,0.095234,0.003671,0.816826,7.547789,15.566131,30.069327,0.321247,0.333403,0.060480,5.763953,6.090767
217,0,0.021256,0.476931,0.068383,0.001228,0.546448,10.210097,14.861973,30.217237,0.164039,0.063575,0.018917,4.394202,4.628197
218,0,0.021838,0.885580,0.063280,0.001115,0.949922,8.105806,16.637944,31.067355,0.265800,0.591095,0.033146,5.065738,5.874545
219,0,0.043167,0.747605,0.069961,0.001603,0.819169,6.904748,15.542466,29.732137,0.272051,0.300775,0.036002,6.121547,6.402836
220,0,0.019636,0.481459,0.047213,0.001150,0.524766,8.761157,15.606265,29.801594,0.162706,0.126461,0.015043,4.702744,5.005075
221,0,0.024646,0.709409,0.081577,0.001568,0.778883,7.146347,15.572630,30.213207,0.258534,0.298903,0.046221,6.389919,6.662546
222,0,0.028606,0.767683,0.063125,0.001413,0.832221,9.297478,15.435982,30.390780,0.328938,0.339239,0.025120,4.438844,4.846276
223,0,0.020170,0.934285,0.063368,0.001248,0.997674,7.923613,15.578977,29.649519,0.252658,0.596041,0.031725,4.846552,5.698164
224,0,0.020940,1.174850,0.095845,0.002425,1.264640,7.108445,15.976616,30.190185,0.265315,0.895625,0.036270,5.464535,6.561030
225,0,0.023928,1.026186,0.084976,0.001826,1.112988,7.025640,16.634336,30.702170,0.362060,0.589855,0.048766,5.512081,6.486351
226,0,0.034905,0.730882,0.084144,0.001422,0.816448,5.195588,15.371507,29.493839,0.413838,0.140765,0.052803,7.599761,8.198827
227,0,0.020222,0.699079,0.068679,0.001937,0.769356,9.517583,15.578008,30.665484,0.253341,0.380824,0.038917,4.495155,5.152220
228,0,0.020451,0.497428,0.048779,0.001326,0.547533,9.593200,15.680300,30.375658,0.181975,0.147455,0.020140,4.328350,4.666246
229,0,0.026723,0.914418,0.084777,0.001947,1.001062,5.588981,14.684177,29.219297,0.325457,0.465745,0.048585,7.553858,7.889273
230,0,0.022175,1.014015,0.096588,0.001643,1.112246,8.800148,15.580342,30.240264,0.209723,0.717055,0.073803,4.434224,5.395333
231,0,0.055715,1.147267,0.066190,0.001167,1.214624,7.919741,15.655978,30.264994,0.502357,0.620079,0.023995,4.915902,5.969328
232,0,0.027053,0.758122,0.077736,0.001279,0.837136,5.596278,15.752776,30.475319,0.262197,0.349870,0.035695,7.974052,8.243046
233,0,0.021733,0.612072,0.048718,0.001079,0.661869,9.306029,15.597695,30.326368,0.208836,0.298561,0.014692,4.513524,4.997545
234,0,0.020088,0.508403,0.045574,0.001057,0.555015,8.962769,15.576250,29.745700,0.185469,0.164401,0.015179,4.423245,4.782495
235,0,0.019377,1.002351,0.060501,0.001242,1.064094,7.582429,15.797650,30.458817,0.328997,0.729568,0.025183,5.639041,6.578264
236,0,0.027983,1.033625,0.127471,0.002854,1.163950,5.154367,14.153590,28.828377,0.402559,0.600294,0.060778,7.884315,8.936434
237,0,0.025992,1.023510,0.105502,0.002396,1.113260,5.261032,15.807697,30.349243,0.437806,0.553576,0.067925,7.640633,8.203548
238,0,0.026442,1.395217,0.125574,0.002333,1.497534,3.961535,16.147770,30.522967,0.308768,0.533246,0.063793,8.462482,9.238952
239,0,0.024382,0.939635,0.114536,0.015294,1.016966,5.292707,13.971068,29.921105,0.315864,0.595820,0.092289,9.194723,10.103287
240,0,0.024736,0.992107,0.137656,0.002936,1.075772,4.452775,15.756671,30.798487,0.403059,0.390701,0.087997,8.987294,9.652923
241,0,0.026775,1.008100,0.089881,0.002330,1.099943,7.151156,15.729456,29.973197,0.339642,0.607940,0.056884,5.590186,6.099955
242,0,0.021532,0.531602,0.046174,0.001076,0.575367,9.133970,15.659927,30.542464,0.262266,0.204121,0.010178,4.861817,5.257161
243,0,0.033150,0.543524,0.043581,0.001120,0.588225,8.966478,15.611285,30.135647,0.234353,0.184573,0.016003,4.681248,5.096809
244,0,0.022969,0.756501,0.091899,0.001319,0.822902,5.846785,15.451530,29.646671,0.293678,0.341718,0.053420,7.180696,7.474808
245,0,0.021892,0.756919,0.060575,0.001437,0.818931,8.405845,15.502794,30.429226,0.261324,0.357856,0.033783,5.368580,5.645384
246,0,0.022227,0.674736,0.075652,0.001429,0.751817,7.174278,15.652825,30.421630,0.238540,0.356411,0.048298,6.536192,6.772413
247,0,0.021591,0.590446,0.181391,0.001482,0.651091,6.747559,15.483742,29.781157,0.231125,0.209700,0.154064,6.493002,6.860208
248,0,0.024183,0.883217,0.101177,0.002939,0.987333,7.546442,15.689820,30.563227,0.294034,0.514314,0.086487,5.993041,6.430426
249,0,0.019047,0.500230,0.041355,0.001149,0.534693,9.453343,15.624974,29.979848,0.162115,0.224418,0.014285,4.091092,4.484644
250,0,0.020222,0.631970,0.072589,0.001452,0.677849,9.373512,15.554658,30.426501,0.256470,0.382192,0.042897,4.476657,5.061895
251,0,0.021102,0.555596,0.046193,0.001140,0.602774,9.026086,15.603635,29.672428,0.176152,0.204723,0.008825,4.216244,4.593048
252,0,0.019692,0.512592,0.057662,0.001356,0.555083,9.908905,15.612396,30.880003,0.168736,0.156347,0.031253,4.578344,4.926375
253,0,0.019636,0.521764,0.043969,0.001130,0.561863,7.765850,16.567103,30.310466,0.167075,0.206874,0.013901,5.197370,5.577365
254,0,0.018807,0.806137,0.066459,0.001341,0.873937,5.649837,16.383283,30.262381,0.286114,0.498628,0.037333,7.011961,7.803732
255,0,0.038006,0.621101,0.079921,0.001161,0.702134,7.113259,15.659809,29.947805,0.263662,0.214179,0.077891,6.156996,6.409787
256,0,0.017779,0.503315,0.054031,0.001090,0.557496,8.499562,15.755543,30.387792,0.171670,0.122641,0.011224,5.313397,5.610742
257,0,0.021943,0.719700,0.066161,0.001289,0.787011,7.446572,15.641575,29.542576,0.248081,0.315940,0.031011,5.368761,5.629787
258,0,0.020445,0.957974,0.064817,0.001759,1.024550,8.177880,15.573460,30.557171,0.165696,0.629734,0.034317,5.552235,6.378640
259,0,0.022601,0.647284,0.083454,0.001188,0.731926,6.344240,16.452181,30.236467,0.240784,0.266509,0.037213,6.421940,6.660547
260,0,0.022187,0.642586,0.084152,0.001297,0.727986,5.932256,15.490377,29.506291,0.242360,0.286544,0.046425,7.055412,7.314170
261,0,0.023785,0.975971,0.070361,0.002297,1.048169,5.039958,15.947764,29.587963,0.267417,0.527303,0.033485,7.230632,7.638163
262,0,0.023272,0.706365,0.079717,0.001425,0.787507,9.075511,15.694434,30.301417,0.304164,0.337092,0.050592,4.371594,4.689960
263,0,0.017986,1.014504,0.166339,0.006332,1.079671,7.780339,15.550764,29.452496,0.297159,0.680397,0.110720,4.583875,5.645632
264,0,0.024430,1.039221,0.147809,0.003716,1.148611,7.576971,15.731217,30.468596,0.364220,0.808116,0.093408,5.390204,6.182780
265,0,0.019088,0.509160,0.042983,0.001044,0.553083,9.016571,15.714981,30.179091,0.265396,0.274355,0.016223,4.536174,5.006556
266,0,0.017164,0.449319,0.048572,0.001139,0.499030,9.335505,15.698449,30.531497,0.157644,0.129848,0.016814,4.802731,5.099582
267,0,0.023161,0.847616,0.083823,0.001871,0.929677,5.953642,16.522039,29.122534,0.291221,0.464415,0.053880,5.334557,5.770701
268,0,0.019865,0.434232,0.044625,0.001145,0.473911,9.309425,15.639105,29.688302,0.154164,0.087330,0.015742,4.070574,4.314979
269,0,0.025053,0.753101,0.061663,0.002156,0.816507,6.979582,16.514949,30.829458,0.232882,0.311850,0.022962,6.232115,6.785786
270,0,0.021374,0.813591,0.065596,0.001348,0.880524,7.384367,15.473174,29.447809,0.299536,0.424332,0.026422,5.349345,5.667250
271,0,0.022088,0.701908,0.066888,0.001311,0.770107,7.617797,16.401142,31.840553,0.244735,0.359961,0.039650,6.756065,7.002730
272,0,0.019036,0.456220,0.040374,0.001398,0.495370,8.353328,15.520272,29.908486,0.181279,0.113198,0.008033,5.324284,5.620690
273,0,0.034206,0.811748,0.090135,0.001336,0.903219,8.021645,15.595327,29.661358,0.273129,0.461972,0.055946,4.825088,5.529030
274,0,0.026275,0.903801,0.157852,0.011307,1.004349,7.460396,15.548073,30.296444,0.275944,0.555113,0.096794,5.790969,6.480511
275,0,0.021569,0.718604,0.094152,0.000983,0.813739,7.715972,15.704330,29.879923,0.237245,0.339135,0.047916,5.366752,5.976039
276,0,0.025148,0.816783,0.085731,0.002569,0.902194,7.625101,15.632107,30.626864,0.274241,0.352994,0.051928,6.137834,6.540642
277,0,0.023088,0.468927,0.112427,0.001441,0.529716,8.117761,15.387966,29.562249,0.164817,0.076163,0.089313,5.253183,5.539346
278,0,0.020317,0.780020,0.052902,0.001085,0.834007,9.008569,16.322624,30.800188,0.181669,0.332109,0.012449,4.408430,4.907806
279,0,0.035648,1.162957,0.082604,0.002088,1.247649,7.601316,15.370260,29.479878,0.327669,0.931063,0.049401,4.795782,5.995777
280,0,0.020556,0.608333,0.066888,0.001422,0.676643,7.672035,16.480696,30.938159,0.322648,0.185451,0.048249,5.747299,6.067588
281,0,0.024526,0.793590,0.137721,0.001810,0.932234,7.276366,15.643345,29.617760,0.291944,0.337974,0.091832,5.439769,5.882555
282,0,0.023608,0.537578,0.042584,0.001120,0.580454,9.324621,15.600871,30.344167,0.174137,0.155901,0.009158,4.622402,4.949941
283,0,0.019415,1.262820,0.070058,0.001592,1.332439,8.421783,15.548997,30.399293,0.267076,0.849463,0.004648,4.766649,5.876123
284,0,0.023583,1.046535,0.086167,0.001779,1.134481,7.919266,15.514799,30.071066,0.247538,0.574979,0.058467,5.201160,5.990576
285,0,0.027428,0.673777,0.090159,0.001655,0.765591,6.647351,15.464694,29.771488,0.281422,0.273684,0.046095,6.550325,6.839462
286,0,0.022936,0.977335,0.083790,0.001430,1.062555,9.351177,14.772954,29.744629,0.245478,0.622467,0.043061,4.224526,4.714502
287,0,0.025622,0.654191,0.063037,0.001374,0.718602,8.103216,15.675291,30.739983,0.245190,0.257146,0.030033,5.953000,6.199514
288,0,0.020848,0.578383,0.054327,0.021657,0.654367,7.507437,16.533959,30.515928,0.215506,0.177449,0.047525,5.552440,5.959734
289,0,0.020686,0.907858,0.083397,0.001363,0.985746,7.922218,16.565453,30.135926,0.278560,0.543582,0.046601,4.315159,5.165511
290,0,0.022175,0.727667,0.069689,0.001346,0.788435,8.211695,15.649607,29.664414,0.233964,0.403408,0.035789,4.727034,5.387905
291,0,0.020576,0.435525,0.067625,0.001293,0.488923,10.079471,15.009280,30.052357,0.169612,0.112349,0.019346,4.253171,4.541721
292,0,0.020618,0.983970,0.071685,0.001219,1.056874,9.576212,15.569159,30.821097,0.229055,0.591371,0.033353,4.400616,5.177188
293,0,0.019637,0.791559,0.077820,0.002348,0.871197,8.339737,15.523320,29.357152,0.283902,0.472439,0.045494,4.278851,5.059989
294,0,0.020732,0.488803,0.047034,0.001092,0.536804,9.518326,15.738516,30.408196,0.166543,0.157287,0.010277,4.407645,4.738160
295,0,0.024984,0.741397,0.090237,0.001650,0.833130,7.408325,15.533331,30.279731,0.274644,0.391002,0.045898,6.164031,6.462237
296,0,0.022350,0.727681,0.062579,0.001617,0.791877,6.695575,15.526270,30.093242,0.304175,0.394543,0.030018,6.717073,7.038564
297,0,0.023639,0.674612,0.062059,0.001438,0.738109,7.292169,16.728094,30.743190,0.253170,0.293642,0.028933,5.675028,5.934837
298,0,0.029659,0.830213,0.082078,0.002533,0.914160,7.455861,15.535176,28.964389,0.252700,0.506953,0.054361,4.739012,5.536526
299,0,0.019574,0.506840,0.043905,0.001084,0.551829,8.107527,15.792587,30.346231,0.190687,0.199862,0.013992,5.642356,6.028967
300,0,0.020285,0.610247,0.076412,0.002127,0.672088,8.645345,15.542600,30.056946,0.164702,0.207471,0.041657,4.941488,5.345821
301,0,0.019875,0.531554,0.055867,0.001239,0.582748,5.838105,16.504201,30.284815,0.175945,0.183790,0.006620,7.135757,7.487030
302,0,0.019429,0.846685,0.064272,0.001266,0.912223,8.059939,0.356999,14.663253,0.261375,0.511904,0.033909,5.023378,5.808450
303,0,0.013503,0.989177,0.088842,0.001538,1.069900,8.540175,15.533978,31.407052,0.361970,0.528498,0.042433,5.821074,6.365941
304,0,0.019674,0.834669,0.066087,0.001212,0.901936,8.211035,16.490298,30.333310,0.366895,0.513232,0.039076,4.299432,5.207776
305,0,0.025720,0.707195,0.061215,0.001565,0.769975,6.942478,15.536970,29.552956,0.284609,0.306296,0.031737,5.960807,6.260169
306,0,0.019471,0.748450,0.091642,0.001164,0.841146,9.541442,15.602268,30.215502,0.223507,0.437451,0.048617,3.971096,4.666049
307,0,0.025525,0.776835,0.067814,0.001406,0.845889,9.249751,15.673477,30.050743,0.247520,0.331216,0.031195,3.981729,4.343963
308,0,0.023703,0.780844,0.067237,0.001470,0.849551,6.725958,15.726542,29.878064,0.271770,0.465114,0.039224,6.249506,6.533856
309,0,0.024232,0.935919,0.140432,0.002819,1.079170,7.730772,15.636105,30.516229,0.310166,0.652846,0.109591,5.666434,6.599891
310,0,0.023124,0.658504,0.100135,0.001272,0.759738,7.165233,15.591151,29.758653,0.252730,0.265309,0.077206,5.936816,6.193360
311,0,0.024278,0.729339,0.095217,0.001725,0.826281,6.384430,15.366654,29.942466,0.252009,0.348871,0.049993,7.061259,7.323928
312,0,0.020704,0.680462,0.092201,0.001374,0.773903,6.886223,16.375655,30.635169,0.229209,0.283416,0.046902,6.325444,6.561134
313,0,0.019425,0.575935,0.077370,0.001293,0.654550,8.399307,15.517037,29.678785,0.233803,0.180309,0.033954,4.833090,5.066750
314,0,0.023124,0.592519,0.063484,0.001264,0.657115,9.099203,15.623994,30.924437,0.239324,0.217408,0.028431,5.252653,5.495412
315,0,0.020820,0.716300,0.058322,0.001255,0.775645,6.023525,16.588933,29.997762,0.268711,0.239705,0.074204,6.302328,6.611904
316,0,0.021749,0.698886,0.064258,0.001522,0.764406,7.971655,15.578696,29.429240,0.271536,0.293272,0.030803,4.797995,5.075040
317,0,0.023606,0.726209,0.063076,0.001493,0.790778,8.497449,15.394490,30.266715,0.268501,0.348066,0.035296,5.260320,5.532803
318,0,0.021462,0.773605,0.060216,0.001302,0.835123,8.369071,16.408417,30.616999,0.302893,0.355328,0.028262,4.664441,4.955697
319,0,0.019093,0.507030,0.042788,0.001189,0.551007,8.628228,15.553313,30.205815,0.167913,0.137826,0.009283,5.258825,5.568802
320,0,0.019981,0.540712,0.050583,0.001143,0.592298,8.726131,15.624565,29.580361,0.168579,0.169609,0.014292,4.421655,4.762506
321,0,0.020939,0.786789,0.072399,0.001499,0.860687,9.568932,15.612482,30.480134,0.237176,0.472666,0.045159,4.152582,4.897251
322,0,0.025756,1.214176,0.118168,0.002085,1.309401,8.334473,15.672010,30.272863,0.386808,1.005123,0.092608,4.470327,5.748080
323,0,0.018894,0.459270,0.036395,0.000973,0.496590,9.761265,15.617729,30.328719,0.157943,0.144495,0.008394,4.242699,4.542397
324,0,0.034035,0.672194,0.093166,0.001274,0.766634,5.687626,16.507963,30.445963,0.308767,0.282906,0.041941,7.116425,7.424083
325,0,0.024598,0.852252,0.062533,0.001004,0.915789,7.714602,16.514794,29.967985,0.295553,0.554625,0.022922,4.463442,5.297079
326,0,0.017850,0.510063,0.055093,0.001170,0.552050,9.165562,15.629462,29.723662,0.166452,0.196513,0.027666,4.152759,4.535175
327,0,0.031548,0.798187,0.267057,0.002885,1.018733,8.470700,15.817453,30.328654,0.325237,0.407232,0.183349,4.555503,4.955257
328,0,0.024595,0.693610,0.084180,0.001289,0.779079,6.582191,15.560955,29.869677,0.246579,0.321774,0.119787,6.651754,6.904262
329,0,0.019487,0.614431,0.064882,0.001197,0.680510,8.159023,15.524982,30.393074,0.234164,0.245642,0.032178,5.739197,5.985156
330,0,0.028974,0.597716,0.056160,0.001217,0.654987,7.247384,15.531860,29.121785,0.281196,0.176337,0.020481,5.359763,5.603509
331,0,0.021987,0.571234,0.067529,0.001304,0.639799,7.707112,15.500052,29.995752,0.225978,0.223278,0.038319,5.876262,6.109484
332,0,0.037738,0.509284,0.041667,0.001004,0.551928,9.472354,15.606786,29.967324,0.170891,0.117068,0.012071,4.126420,4.401728
333,0,0.017211,0.699918,0.069401,0.001041,0.770260,8.491854,15.755694,30.266581,0.223564,0.400752,0.118783,4.980509,5.640126
334,0,0.018701,0.560257,0.084707,0.001163,0.616618,8.957629,15.614740,31.239510,0.185014,0.186227,0.041574,5.798712,6.198484
335,0,0.022149,0.643098,0.087111,0.001220,0.731429,7.098816,16.557050,30.678996,0.323680,0.265991,0.045236,5.918652,6.243730
336,0,0.018373,0.986962,0.063010,0.001447,1.051419,8.616135,15.702688,29.749040,0.470678,0.422058,0.031488,4.070156,4.992921
337,0,0.019118,0.632746,0.051656,0.001260,0.685662,9.640679,15.694225,30.745172,0.173732,0.309535,0.034912,4.489490,4.995484
338,0,0.019378,0.515853,0.041704,0.001123,0.558597,8.602293,16.399449,29.982054,0.179353,0.178956,0.010754,4.202027,4.562453
339,0,0.018999,0.502804,0.042071,0.001106,0.545981,9.320028,16.605544,30.656916,0.167128,0.177318,0.014683,3.981163,4.329327
340,0,0.017924,0.959291,0.075661,0.001253,1.036205,6.578358,15.578139,29.831518,0.247795,0.708637,0.045332,6.347450,7.263783
341,0,0.022583,0.656635,0.080824,0.001604,0.739063,6.292518,16.434004,30.334524,0.253424,0.276112,0.037663,6.579910,6.822326
342,0,0.022015,0.461199,0.078408,0.001404,0.541011,8.694939,15.582832,29.937849,0.198750,0.100754,0.047645,4.869822,5.204763
343,0,0.021771,0.898665,0.116223,0.001873,0.984868,6.399947,16.485472,30.449263,0.264397,0.426013,0.072446,6.218971,6.608776
344,0,0.021493,0.515593,0.058281,0.001141,0.575015,7.686575,15.476298,29.714350,0.168357,0.205669,0.013303,5.758609,6.135373
345,0,0.018712,0.462817,0.070721,0.001451,0.516434,8.313460,15.495962,30.122688,0.174565,0.133786,0.028960,5.567294,5.898457
346,0,0.022234,0.822895,0.079796,0.001619,0.904310,5.331685,16.609163,30.506712,0.236640,0.400324,0.042426,7.365965,7.618420
347,0,0.024517,0.811081,0.063141,0.001494,0.875716,8.531801,15.565964,29.918579,0.253018,0.470709,0.029148,4.635761,5.266767
348,0,0.018912,1.269830,0.072759,0.001168,1.343757,8.996229,15.690761,30.732444,0.528129,0.802216,0.033967,4.107942,5.467133
349,0,0.022487,0.685356,0.082639,0.001309,0.769304,8.434732,15.603419,29.525116,0.217505,0.436291,0.049593,4.356397,5.033997
350,0,0.019802,0.917643,0.079305,0.001647,0.998595,7.972751,15.601548,29.944733,0.257258,0.600189,0.050967,5.065812,5.964208
351,0,0.028313,1.216962,0.134253,0.003184,1.353540,6.325876,15.490394,30.170526,0.654569,0.806942,0.034438,6.276389,7.723321
352,0,0.019797,0.842334,0.049822,0.001116,0.893187,9.420082,15.470864,30.399311,0.276030,0.588356,0.023023,4.294286,5.075137
353,0,0.020915,1.004584,0.072865,0.001965,1.079125,8.369055,16.627659,30.955763,0.318475,0.742670,0.037083,4.516198,5.452842
354,0,0.022284,0.836198,0.079033,0.002302,0.916873,8.883150,15.687323,30.122148,0.247143,0.531577,0.047942,4.337874,5.139108
355,0,0.019699,1.149573,0.103222,0.001970,1.254765,7.800352,15.528529,29.373945,0.292860,0.807567,0.065576,4.433157,5.501821
356,0,0.024307,0.755156,0.063698,0.001407,0.820261,7.200186,15.464041,30.512169,0.252406,0.393739,0.039024,6.719271,6.976258
357,0,0.020637,0.723499,0.067612,0.001328,0.792439,8.053510,16.537286,30.517348,0.233955,0.406927,0.043853,4.858749,5.532534
358,0,0.020157,0.448824,0.053550,0.001077,0.498805,8.835951,15.565869,30.040684,0.177699,0.129789,0.011557,4.922186,5.230736
359,0,0.019586,0.723912,0.146687,0.002111,0.872522,7.826631,15.560061,30.187612,0.231263,0.517099,0.094799,5.538234,6.363230
