iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
97,0,0.018159,24.354971,0.226771,0.007800,24.589542,25.069611,10.600079,60.278052
98,0,0.017382,29.413527,0.192371,0.007868,29.613766,24.843784,5.562672,60.038135
99,0,0.014365,27.412404,0.333446,0.007978,27.753828,26.600920,5.661393,60.031101
100,0,0.014262,25.215142,0.275802,0.006961,25.497905,25.320048,9.813473,60.646539
101,0,0.044422,29.611411,0.217529,0.007369,29.836309,23.044141,6.666624,59.592210
102,0,0.019597,31.937439,0.233098,0.008135,32.178672,26.664456,0.770977,59.634197
103,0,0.006852,34.451620,0.240841,0.007811,34.700272,30.005511,10.759316,75.472661
104,0,0.029537,37.198934,0.278453,0.008199,37.485586,41.750083,9.797282,89.063332
105,0,0.029595,35.640200,0.204661,0.007618,35.852479,25.095387,14.777774,75.755827
106,0,0.018119,29.155502,0.234384,0.007696,29.397582,30.876467,14.638108,74.931186
107,0,0.029339,36.735337,0.402203,0.008207,37.145747,27.682535,9.678758,74.537095
108,0,0.019182,28.260776,0.321632,0.007338,28.589746,28.562545,2.698009,59.870148
109,0,0.009533,27.960782,0.257722,0.006882,28.225386,23.481844,8.876236,60.593553
110,0,0.021610,27.945843,0.424119,0.007518,28.377480,27.111029,4.482236,59.993137
111,0,0.023660,27.219106,0.224003,0.008303,27.451412,25.349847,6.731280,59.556722
112,0,0.013323,30.457843,0.241633,0.008292,30.707768,22.946696,7.583128,61.251655
113,0,0.013609,26.718855,0.307568,0.007658,27.034081,26.392503,6.639308,60.080073
114,0,0.013891,27.297683,0.180492,0.007271,27.485446,25.834176,6.815919,60.150202
115,0,0.020284,29.558324,0.306402,0.009149,29.873875,25.055758,4.629520,59.579934
116,0,0.019557,30.885026,0.281183,0.008907,31.175116,27.634918,1.746566,60.576686
117,0,0.015641,34.197354,0.293870,0.007975,34.499199,29.262580,11.863044,75.640994
118,0,0.018725,32.244710,0.200517,0.007324,32.452551,26.656675,15.683208,74.812057
119,0,0.021765,29.986060,0.310575,0.007727,30.304362,28.016977,15.964538,74.308266
120,0,0.022092,30.539904,0.224314,0.007320,30.771538,28.466657,15.811199,75.072212
121,0,0.026685,32.541888,0.239279,0.007922,32.789089,27.404927,14.858864,75.080301
122,0,0.027336,32.878015,0.225963,0.007420,33.111398,25.883451,15.717143,74.740850
123,0,0.023107,26.714152,0.231275,0.006709,26.952136,25.475692,7.680749,60.132203
124,0,0.019361,28.863390,0.232320,0.008086,29.103796,22.311374,8.542208,59.977345
125,0,0.014249,25.721582,0.217476,0.007739,25.946797,26.027779,7.641686,59.631131
126,0,0.019121,31.418161,0.302011,0.008064,31.728236,23.922262,5.579611,61.249784
127,0,0.015558,26.578798,0.243508,0.007951,26.830257,26.530911,6.624607,60.001846
128,0,0.016807,26.256776,0.263765,0.006435,26.526976,26.199310,7.719092,60.462778
129,0,0.022977,26.278598,0.258449,0.007604,26.544651,28.774081,4.783849,60.126261
130,0,0.036895,32.972896,0.396832,0.007445,33.377173,31.672320,9.846657,74.933884
131,0,0.043115,28.143629,0.269000,0.007800,28.420429,32.044453,14.668990,75.177597
132,0,0.022196,32.153859,0.299926,0.007164,32.460949,24.978363,0.591985,58.054040
133,0,0.007851,26.634887,0.248877,0.007270,26.891034,26.035227,7.687832,60.622633
134,0,0.023671,32.926021,0.269566,0.008694,33.204281,27.393030,14.774293,75.395985
135,0,0.030505,29.936993,0.321359,0.008702,30.267054,28.089476,0.639390,59.027007
136,0,0.008088,29.974786,0.223734,0.007902,30.206422,30.608680,15.740617,76.564534
137,0,0.024524,31.396544,0.262901,0.041177,31.700622,28.813738,14.782979,75.322625
138,0,0.021030,35.089634,0.210996,0.006514,35.307144,31.500543,7.733889,74.563236
139,0,0.402495,44.779515,0.306640,0.008140,45.094295,34.356915,10.855418,90.710011
140,0,0.025688,47.538996,0.276980,0.007538,47.823514,34.576963,6.947487,89.374294
141,0,0.024957,40.076507,0.239789,0.007176,40.323472,29.731355,5.048890,75.129289
142,0,0.024215,31.420324,0.218789,0.007337,31.646450,27.553757,0.709742,59.934711
143,0,0.008250,31.518640,0.234879,0.008180,31.761699,25.495104,2.811651,60.077253
144,0,0.017623,34.393141,0.301558,0.008515,34.703214,33.936511,6.738904,75.397238
145,0,0.032809,32.707107,0.221849,0.007542,32.936498,27.114146,14.779558,74.864018
146,0,0.042980,33.304667,0.257116,0.007796,33.569579,28.756920,11.598484,73.968517
147,0,0.018933,30.193543,0.256142,0.009406,30.459091,29.423594,15.685406,75.587614
148,0,0.018899,30.897534,0.183704,0.007637,31.088875,28.102401,15.870762,75.081558
149,0,0.028825,31.148015,0.350267,0.009063,31.507345,29.392014,14.135279,75.064184
150,0,0.022396,30.363375,0.329962,0.008159,30.701496,27.194809,0.624074,58.543408
151,0,0.008709,29.133012,0.244599,0.007369,29.384980,26.819217,4.809593,61.023274
152,0,0.021504,34.784521,0.255577,0.008105,35.048203,27.558539,13.730101,76.358991
153,0,0.028144,30.728528,0.247681,0.007372,30.983581,26.311626,1.815706,59.139795
154,0,0.012841,35.000202,0.234660,0.006573,35.241435,26.883908,13.737823,75.876610
155,0,0.025922,36.596057,0.286212,0.007608,36.889877,36.935339,15.956319,89.808262
156,0,0.029514,37.012345,0.232657,0.008083,37.253085,34.184781,2.734575,74.202495
157,0,0.018930,35.766310,0.224092,0.007886,35.998288,28.173407,10.789502,74.980766
158,0,0.021416,32.654874,0.236403,0.009729,32.901006,30.151232,11.793207,74.867519
159,0,0.019802,32.918451,1.930325,0.023151,34.871927,27.021738,12.756335,74.670346
160,0,0.022012,29.747349,0.203185,0.007418,29.957952,26.364383,2.819031,59.163984
161,0,0.014500,40.632384,0.324687,0.007466,40.964537,35.199914,14.860621,91.040237
162,0,0.028582,53.495986,0.265736,0.007163,53.768885,36.132901,15.054717,104.985696
163,0,0.025583,37.886952,0.448719,0.009912,38.345583,32.036884,4.158726,74.567659
164,0,0.019937,38.858413,0.215241,0.008100,39.081754,31.768404,5.011852,75.882839
165,0,0.040885,33.229191,0.235487,0.007630,33.472308,30.848501,11.126559,75.488948
166,0,0.019886,33.173602,0.260762,0.007897,33.442261,29.054226,12.692459,75.209658
167,0,0.020221,43.528961,0.216444,0.008102,43.753507,27.936589,2.763912,74.474809
168,0,0.021286,33.123570,0.200740,0.008050,33.332360,31.243934,10.662906,75.261172
169,0,0.023666,39.551487,0.217517,0.007759,39.776763,27.795394,6.664056,74.260427
170,0,0.021459,34.011977,0.212713,0.008048,34.232738,29.069802,10.797948,74.122726
171,0,0.021324,29.144445,0.212818,0.007717,29.364980,24.247035,6.910845,60.544975
172,0,0.021988,30.856834,0.227390,0.007644,31.091868,30.132786,13.701471,74.948760
