iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
100,0,0.020080,1.145238,0.128438,0.008921,1.282597,13.530356,16.675368,31.508871
101,0,0.019476,1.280849,0.260337,0.009147,1.550333,13.434847,15.724348,30.729337
102,0,0.019994,1.092739,0.097457,0.007318,1.197514,14.825242,15.911604,31.954740
103,0,0.022194,1.006654,0.092924,0.006745,1.106323,14.630483,15.698346,31.457735
104,0,0.027084,1.079410,0.100539,0.006789,1.186738,14.392262,15.713733,31.320333
105,0,0.039781,1.078572,0.081371,0.007805,1.167748,14.772687,15.762998,31.743599
106,0,0.026812,1.459066,0.182648,0.009138,1.650852,13.697147,15.741557,31.116704
107,0,0.022713,1.187487,0.085372,0.007101,1.279960,15.271869,15.656088,32.231010
108,0,0.021906,1.018900,0.090540,0.006868,1.116308,14.623759,15.649785,31.412375
109,0,0.023480,0.966129,0.080499,0.007414,1.054042,14.457458,15.647254,31.182533
110,0,0.022292,1.234759,0.118972,0.005912,1.359643,14.640644,15.582593,31.605675
111,0,0.023169,0.933653,0.083209,0.007049,1.023911,14.485429,15.669985,31.202952
112,0,0.024222,1.333546,0.103666,0.006095,1.443307,14.522985,15.679115,31.669901
113,0,0.023614,1.171815,0.120676,0.007191,1.299682,14.428401,15.823212,31.575235
114,0,0.027423,1.324824,0.108085,0.007480,1.440389,14.905741,15.665605,32.039601
115,0,0.022567,1.047566,0.130862,0.020944,1.199372,14.629736,16.664453,32.516397
116,0,0.025693,1.257745,0.103269,0.006630,1.367644,14.051272,15.641949,31.086951
117,0,0.043453,1.809558,0.111774,0.006965,1.928297,14.024875,15.636912,31.633887
118,0,0.024240,1.137086,0.111490,0.006578,1.255154,14.747942,15.663850,31.691447
119,0,0.025897,1.309251,0.157729,0.006134,1.473114,14.250601,15.779636,31.529509
120,0,0.026690,1.921854,0.308294,0.006570,2.236718,13.381370,15.582745,31.227858
121,0,0.020773,0.973799,0.141554,0.006281,1.121634,15.165018,15.657397,31.965277
122,0,0.023589,1.298566,0.102332,0.006869,1.407767,14.047029,15.669128,31.147778
123,0,0.024836,1.300868,0.097965,0.006501,1.405334,13.768431,15.730436,30.929473
124,0,0.021744,1.254474,0.107738,0.006722,1.368934,14.196112,15.643256,31.230301
125,0,0.021763,1.294715,0.104481,0.006043,1.405239,13.821811,16.218400,31.467591
126,0,0.027809,1.328731,0.143034,0.007097,1.478862,14.677179,15.755840,31.940017
127,0,0.023546,1.376321,0.134472,0.005794,1.516587,13.827214,15.753743,31.121460
128,0,0.023079,1.290133,0.113981,0.006225,1.410339,14.872515,15.835421,32.141799
129,0,0.032532,1.233387,0.109935,0.017844,1.361166,13.352396,16.654156,31.400912
130,0,0.025959,1.377096,0.151531,0.007649,1.536276,14.190656,15.688432,31.441593
131,0,0.024161,1.497855,0.116650,0.006230,1.620735,13.921015,15.710150,31.276383
